オンコロジー領域では、「ハラヴェン」が77億63百万円(同14.2％増)、「レンビマ」が27億15百万円(同75.5％増)と高い成長を果たしました	1
アジア・オセアニア経済は、地政学的リスクの高まりや中国や韓国における倹約令の影響等もあり、市場は低迷を続けております	0
経常利益は、事業費が増加したものの、支払備金繰入額の減少や保険引受収益および資産運用収益の増加などにより、49億円（同6.8％増）となりました	1
会計事務所向けの総合保守サービスであるTVS（トータル・バリューサービス）収入は、前年同期比1.4%増の18億77百万円となりました	1
スマートフォン向けにCIS（CMOSイメージセンサ）の販売が順調であったものの、テレビ、モニター向け液晶パネルの売上が伸びず、NANDも物量確保の問題で販売が低迷しました	0
当連結会計年度（以下、当期という）におけるわが国経済は、政府や日銀による経済・金融政策を背景に雇用・所得環境の改善が見られたものの、中国をはじめとする新興諸国の成長鈍化や資源安の長期化に加えて、英国のEU（欧州連合）離脱問題や米国新政権移行に伴う影響などによる株式市場や為替相場の急激な変動もあり、景気の先行きは不透明な状況が続きました	0
事業ごとの状況をみますと、電線については、巻線や建設向けが減少しましたが、注力分野である鉄道車両用電線が中国向けを中心に大きく伸長しました	0
中央卸売市場を核とする集荷販売機能をもつ水産物荷受事業は、販売単価は上昇したものの取扱数量の減少などにより売上高200,016百万円（前年同期比97.8％）となりましたが、売上総利益率の上昇及び間接経費全般の節減によりセグメント利益1,771百万円（前年同期比111.0％）となりました	1
利益については，完成工事高は減少したものの，工事採算の改善による完成工事総利益の増加などにより，営業利益は前連結会計年度に比べ36.1％増加し1,288億円，経常利益は37.4％増加し1,311億円，親会社株主に帰属する当期純利益は66.8％増加し989億円となった	1
しかしながら、昨年４月の薬価改定により、当社製品の薬価が大きく引き下げられており、苦戦を強いられました	0
当連結会計年度におけるわが国経済は、雇用・所得環境に改善が見られるものの、不安定な為替相場、中国経済をはじめとした海外経済の減速、英国のＥＵ離脱問題、米国新政権の政策動向等により、景気の先行きは依然として不透明な状況となっております	1
当連結会計年度の業績につきましては、受注高は、情報通信工事業及び設備工事等の増加と新規連結によるその他の事業が順調に推移したことにより、534億９千８百万円（前期比4.6％増）となり、完成工事高は、その他の事業は増加しましたが、情報通信工事業における前期繰越工事や社会インフラ関連工事の減少等により、504億３千８百万円（前期比2.0％減）となりました	1
当連結会計年度におけるわが国経済は、新興国景気の下振れやイギリスのEU離脱、アメリカ新大統領の政策動向など海外経済に対するリスクはあるものの、政府・日本銀行の各種経済政策や金融緩和を背景に設備投資や雇用環境が改善し、景気は穏やかな回復基調で推移しました	1
しかし、他社との価格競争の厳しさが増したことで販売単価が下落し、売上は減少いたしました	0
当連結会計年度におけるわが国経済は、個人消費の低迷による国内需要の弱さがみられたものの円安による輸出の増加	0
この部門の当期の売上高は121億49百万円（前年同期比7.2%減）となりました	0
国内旅行は、ダイナミックパッケージ商品「旅作」において、プロモーション強化による需要の早期取り込みや、「九州ふっこう割クーポン」の実施等により取扱高は前期を上回ったが、主力商品の「ANAスカイホリデー」は、熊本地震の影響による九州方面の落ち込みに加え、主要方面の北海道、関東、沖縄方面等の集客が伸び悩んだことにより、売上高は前期を下回った	0
当事業では、クレジット・証券等の分野の売上が増加しました	1
一方、国内総需要は過去最高となりました	1
当連結会計年度（平成28年４月１日～平成29年３月31日）におけるわが国経済は、雇用情勢の堅調な推移、個人消費の持ち直しの動き、輸出の回復、工業投資の増加等を背景に緩やかな回復基調にあったものの、米国の大統領政策の影響や、英国のEU離脱問題、世界的な地政学リスクの高まり、為替の動向等から景気の先行きは不透明であります	1
石油樹脂は、原料不足による減産の影響で大口ユーザー向けの販売が減少、これに売価下落の影響も相俟って大幅な減収となりました	0
この結果、海外 食料品卸売事業の売上高は1,568億６千８百万円（前期比98.2％）、営業利益は76億４千８百万円（前期比99.7％）と、減収減益となりました	0
当連結会計年度の売上高は375億１千３百万円(前連結会計年度比6.2％減)、営業利益は38億7百万円(同15.5％減)、経常利益は38億８千８百万円(同15.0％減)、親会社株主に帰属する当期純利益は28億３千４百万円(同4.8％減)となりました	0
損益につきましては、前連結会計年度からの豊富な繰越工事に支えられ、年間を通じて工場稼動は安定的に推移しましたが、指名停止の影響による受注量の大幅な減少により、翌年度以降の製作原価の上昇が見込まれることから、工事損失引当金を計上することとなり、完成工事高137億5千万円(前年同期比31億3千万円減・18.6％減)、営業利益5億6千万円(前年同期比12億9千万円減・69.7％減)となりました	0
一方、世界の主要国では個人消費が経済成長を牽引し、米国では企業業況も堅調に推移し、欧州では輸出面でも緩やかな改善が見られました	1
その他には、データソリューション事業、プロダクト事業、人材派遣事業を分類しておりますが、それぞれの事業で安定した売上を確保しました	1
しょうゆは、家庭用分野では「いつでも新鮮」シリーズが「新鮮な生しょうゆのおいしさ」、「鮮度維持」、「使いやすさ」という付加価値が市場に浸透し、商品ラインアップ、店頭販促やテレビ広告も強化した結果、順調に拡大を続けており、部門全体で数量、金額ともに前期を上回りました	1
当社製品に関連の深い各種指標を見てみますと、国土交通省が発表した2016年の新設住宅着工戸数は、低金利政策の恩恵を受けて2年連続の増加の96万戸超となるなど堅調な状況が続きました	1
利益面では、粗利率の改善と販管費等の削減により営業利益は改善しました	1
当連結会計年度におけるわが国経済は、政府の各種経済政策や日銀による金融政策等を背景に、雇用・所得環境に改善が見られ、景気は緩やかな回復基調が続いております	1
合板製造事業におきましては、主力商品であるＬＶＬが賃貸住宅向けや非住宅向けを中心に引き続き好調を維持し、増収増益で推移しております	1
当期においては、特に油圧ショベルの需要が中国・インド・アジア・西欧で前連結会計年度に比べ回復し、全世界需要は前連結会計年度比約10％増加しました	1
リゾート会員権は、仲介が順調に推移いたしましたが、ゴルフ会員権では、ゴルフ人口の減少や相場低迷により取引件数、単価ともに減少傾向であるため、安定した需要と採算の見込める法人取引中心の営業へ切り替えを図りました	0
また、セグメント利益につきましては、市況回復等による利益率の改善で３億１千６百万円（同23.9％増）となりました	1
これらの結果、医薬品製造販売事業部門の連結売上高は27,836百万円（前期比20.0％減）となりました	0
当連結会計年度の経営成績は、売上高438億５千４百万円（前連結会計年度比2.8％増）となりました	1
当連結会計年度におけるわが国経済は、緩やかな持ち直しが持続しております	1
その他は、水産物の取扱いが前年と比べ増加したことに伴い、売上高は1,827百万円と前年同期と比べ128百万円（7.6％）の増収となり、セグメント利益（営業利益）は29百万円と前年同期と比べ1百万円（4.1％）の増益となりました	1
また、家電業界においては高付加価値品への買い替えによる回復がみられました	1
また、乾燥野菜の販売では、拡販に努めたものの、主要販売先の一つで商流変更による販売失注が生じたため、販売の減少となりました	0
当連結会計年度におけるネットワークサービス売上高は、法人及び個人向けモバイル関連サービス売上の大幅増加やセキュリティ需要増等に伴うアウトソーシングサービス売上の増加等があり、前年同期比17.3％増の92,996百万円(前年同期 79,296百万円)となり、売上原価は、モバイル関連サービスの提供回線増加に伴う接続料の増加等があり、前年同期比18.9％増の76,387百万円(前年同期 64,239百万円)となり、売上総利益は前年同期比10.3％増の16,609百万円(前年同期 15,056百万円)となりました	1
当連結会計年度におきましては、売上高は25億２千万円（前連結会計年度比22.7％増）、営業利益は９千５百万円（同2.8％増）となりました	1
輸入新車販売につきましては、販売体制の強化や新型車の販売促進効果などにより販売台数が伸長し堅調に推移しました	1
当業界においては、「大手金融機関におけるグローバル展開」や「事業領域の拡大に向けたＩＴ投資」は継続しており、製造業においても大企業を中心に設備投資動向は堅調に推移しております	1
また、新銀行東京との経営統合による負ののれん発生益194億円を特別利益に計上したことにより、親会社株主に帰属する当期純利益は、前連結会計年度比161億円増加し255億円となりました	1
また、営業経費については、165億円（同3.3％増）となりました	0
店舗流通分野は、コンビニエンスストア向け店舗設備機器及び自動釣銭機等の需要増加により、売上高は前連結会計年度を上回りましたが、機種構成差等により、営業損益は前連結会計年度を下回りました	1
保険料等収入は、一時払保険料の減少により、9,567億円（同6.9％減）となりました	0
当連結会計年度におけるカーライフ部門は、継続する国内燃料油需要の減少を受け、販売数量は前期を下回りました	0
利益につきましては、国内事業や中国子会社の採算悪化等により、営業利益は525百万円（前連結会計年度比 17.1％減）、経常利益は中国子会社の為替差損による営業外収支の悪化により424百万円（同 23.8％減)となり、親会社株主に帰属する当期純利益は、台湾子会社の税率変更による繰延税金負債の取崩しの影響等により243百万円（同 19.6％増）となりました	0
人件費や研究開発費の増加に伴い、販管費全体も増加しておりますものの、売上高伸長に伴う粗利益増加により営業利益につきましては、2,243百万円（前期比38.2％増）と増益となりました	0
また厳しい価格競争や円高により販売単価が下落したため、売上高は42億１百万円となり、前連結会計年度に比べて37.2％の減収となりました	0
中国も現地通貨ベースでは堅調に推移しました	1
ドライブ分野は、為替影響に加え、鉄道車両用電機品の海外大口案件が減少したものの、インバータ・サーボが堅調に推移したことにより、売上高は前連結会計年度を上回りましたが、海外生産拠点をはじめとした先行投資等により、営業損益は前連結会計年度を下回りました	1
マンション販売において竣工戸数が前期に比べて少ない計画であったことから、売上戸数が2,565戸（前期比415戸減）、売上高が939億69百万円（同比141億5百万円減）となったことなどにより、不動産開発事業の営業収入は前期比175億26百万円減の1,046億84百万円となりました	0
その他におきましては、ホテル事業において、宿泊客の増加、宴会の獲得、日帰り入浴の促進等に取り組みましたが、４月の熊本地震の影響を大きく受け、来館客は減少しました	0
その結果、当社グループの当連結会計年度の業績は、売上高16,300百万円（前年同期比680百万円減、4.0％減）、営業利益519百万円（前年同期比277百万円減、34.8％減）、経常利益397百万円（前年同期比265百万円減、40.1％減）となりました	0
連結経常収益は、有価証券売却益の増加を主因に前年同期比136億87百万円（10.5％）増収の1,428億67百万円となりました	1
カーナビゲーションシステムは、北米で増加しましたが、国内や新興国で減少したことから減収となりました	0
このような状況下で、介護システム事業は、本格的な事業展開が遅れ、売上高及び利益が計画より大幅に下回りました	0
営業利益の減少は主に、売上総利益の減少に加え、前連結会計年度において、日立ツール株式会社（現 三菱日立ツール株式会社）の発行済株式総数の51％に相当する株式を三菱マテリアル株式会社に2015年４月１日付で譲渡したこと等により、その他の収益として事業再編等利益30,232百万円を計上したことによるものです	0
主力製品における積極的な医薬情報活動を推進いたしましたことなどにより、高リン血症治療薬「ピートルチュアブル錠」、前立腺肥大症に伴う排尿障害改善薬「ユリーフ錠」及び「ユリーフOD錠」、糖尿病治療薬「グルベス配合錠」並びに「グルファスト錠」及び「グルファストOD錠」などの売上が増加いたしました一方、技術料売上や国内販売提携先への供給額が減少いたしましたことなどにより減収となりました	1
カーオーディオは、北米を中心に海外で減少したことから減収となりました	0
この結果、当連結会計年度の売上高は9,829百万円（前期比41.6％減）、セグメント営業利益は3,026百万円（前期比59.6％減）となりました	0
利益につきましては、取替工事の増加及び保守契約による安定的な利益の確保により、セグメント利益（営業利益）は1,687百万円（前年同期比2.4％増）となりました	1
このような状況の中、当事業年度の業績はリース業者の買い控えと工事着工遅れが想定を上回り、製造受託の逸注も重なって、売上高59億７千８百万円（前期比30.2％減）となった	0
より厳しい競争を余儀なくされています	0
ファイザー社と共同販促を展開している疼痛治療剤「リリカ」の共同販促収入は242億68百万円(同1.8％減)、アルツハイマー型、レビー小体型認知症治療剤「アリセプト」は、薬価改定等の影響を受け295億36百万円(同27.0％減)となりました	0
住宅業界におきましては、前年度比11.4％の増加となった貸家が牽引し、新設住宅着工戸数は974.1千戸（前年度比5.8％増）と２年連続で前年度を上回りました	1
当社グループの事業領域を取りまく環境は、国内市場は依然として市況が停滞しているものの、重点戦略国である中国は内需の増加等により持ち直しの傾向がみられました	1
この結果、当期の業績については、前期に実施した「繊維・アパレル事業の構造改革」による売上高の減少が響き、売上高は47億１百万円 (前期比13.0％減)となったものの、粗利率の改善効果や販売管理費の削減効果などにより営業利益は４億17百万円(前期比10.1％増)、経常利益はシンジケートローン実行に伴う当初費用の負担増があったものの、金利負担の削減もあり２億67百万円(前期比257.8％増)となった	1
縫製品販売事業では、インドネシア一貫生産の活用を軸に、商品の充実・拡販を図りながら、採算を重視した販売への集約を積極的に取り組んでいるため、一時的に売上は減少していますが、有力取引先との取り組みを深め、収益体質強化に向けて、販売体制の再構築を進めております	0
このような状況のもと、当社グループの売上高は6,537億円（前年度比3.6％減）、営業利益は342億円（同4.9％増）、経常利益は325億円（同32.2％増）となりました	1
また、世界経済においては全体として緩やかな成長を維持している一方で、中国をはじめとする新興国の経済成長の鈍化に加え、米国の政権交代による経済・貿易政策の不確実性や英国のEU離脱問題と言った不安要素などを背景に、先行き不透明感はより一層増大しております	0
軟質磁性材料およびその応用品については、主力のアモルファス金属材料でインド向けが増加しましたが、中国向けの減少により、全体として前年同期を下回りました	0
これは、原価管理の徹底や作業効率の向上等利益率改善に努めましたものの、減収に加え、退職給付に係る数理計算上の差異償却額の増加等が影響したことによるものであります	0
可塑剤の出荷数量は増加したものの、原料価格の下落に伴う販売価格の引き下げにより、売上高は46億３百万円となり、前連結会計年度に比べ１億25百万円の減収（同2.7％減）となりました	0
役務取引等収支は、住宅ローンの融資実行増加にともなう初期費用の増加や投資信託などの手数料収入の減少により、△15億円（前年度は１億円）となりました	0
売上高は20億６千万円(同12.9％減)、セグメント利益は２億４千５百万円(同24.4％減)となりました	0
しかしながら、ＩＴ関係の一時的需要が大きく寄与した前年と比べると売上は減少しました	0
環境システム事業は、主に廃棄物処理施設における長期の維持管理運営業務を受託したこと等により、前連結会計年度を56.2％上回る306億2千6百万円となりました	1
当部門の連結取扱高は、１兆785億73百万円（前期比7.6％増）となりました	1
売上高についても、海外子会社の受注高が減少した影響が大きく、前期より減少となった	0
その結果、同事業の当連結会計年度の売上高は、販売数量の増加などにより、前年度比215百万円増収（3.9％増収）の5,753百万円となりました	1
当期における国内株式市場は、年初から米国の利上げと為替の影響から乱高下の相場となり、英国のＥＵ離脱決定により最安値をつけましたが、トランプ政権発足以降、経済対策への期待感から上向いてまいりました	1
当社グループの主力事業が属するインターネット広告市場は、当年度においても広告市場全体の伸びを上回る成長が続きました	1
また、国内市場については、自動車関連機器向けの売上が堅調に推移しましたが、家庭用蓄電システムなどの回路製品が減少したことにより前期比7.6％の減収となりました	0
薬価改定の影響および生薬関連コストの増加等により売上原価率が前年同期に比べ3.0ポイント上昇しました	0
当連結会計年度における我が国経済は、上半期までは、海外経済の減速と円高の影響から輸出が減少し生産が鈍化、個人消費もインバウンド効果の剥落から弱含みに推移するなど停滞感の強い局面が続きましたが、下半期に入り、海外経済の回復やＩＴ関連投資の増加、政府の財政支出等に支えられ、輸出や生産はプラスに転じ、個人消費も雇用所得環境の改善を背景に徐々に持ち直すなど、緩やかな回復が続きました	1
以上の結果、エンターテイメント事業では、売上高42百万円（前年同期比72.2％減）、営業損失18百万円（前連結会計年度は営業損失34百万円）となりました	0
その他の事業については、前期第３四半期の初めに子会社を売却した影響などにより、減収となったものの、当期において、当社の九州地区における販売用不動産売却の増加などにより、増益となった	1
また、中国でのスマートフォン向け機能性フィルムの販売が減少しました	0
当セグメントの連結売上高は263百万円で、前期に対し8百万円増加しました	1
水晶デバイス装置の受注高は33億43百万円(前年同期比160.3％増)、売上高は25億59百万円(同108.0％増)となりました	1
国際線旅客は、当期の前半は日本発欧州方面のプレジャー需要においてテロの影響が残ったものの、日本発ビジネス需要が期を通じて好調に推移したことに加え、旺盛な訪日需要を取り込んだこと等により、旅客数・収入ともに前期を上回った	1
この結果、当連結会計年度の回路保護素子事業の売上高は５億８千万円と前年同期比7.9％減少し、総売上高に占める比率は13.0％と前年同期比0.5ポイント低下しました	0
前年の東北及び首都圏における大型施設と同規模の売上物件がなく、売上高は2,745百万円（前年同期比4.0％減）となりました	0
国内では、非衣料分野の受注増加に積極的に取り組んだ成果もあり、無地染加工は堅調に売上を伸ばしましたが、婦人衣料販売を中心としたカジュアル衣料の販売不振によりプリント加工の受注は減少しました	0
損益面につきましては、主要原材料の黄銅材価格が当期の後半より上昇したものの平均して前期より低い水準で推移したこと、および原価低減施策（工場の稼働率の維持・向上を目指し平準化生産を徹底したことや部品の内製化を進めたこと）が奏功し利益改善につながりました	0
利益につきましては、営業利益は、前連結会計年度と比較して72.9％、1,836百万円減少し、684百万円となり、経常利益は、前連結会計年度と比較して67.0％、1,541百万円減少し、760百万円となり、親会社株主に帰属する当期純利益は、29.3％、539百万円減少し、1,301百万円となりました	0
当セグメントには、機械販売事業、システム事業及び、付随事業である不動産賃貸事業が含まれており、売上高は203百万円（前期比5.4％減、11百万円減）、営業利益は92百万円（前期比12.9％減、13百万円減）となりました	0
菓子の合計売上高は106,763百万円（対前期比102.6％）となりました	1
当事業年度におけるわが国経済は、政府主導の経済政策の効果もあって、雇用・所得環境の改善や、企業収益・設備投資の改善が続く中で、一部に改善の遅れもみられますが、緩やかな回復基調が続いております	1
当連結会計年度におきましては、連結子会社のデジタル・アドバタイジング・コンソーシアム株式会社及びユナイテッド株式会社において、インベストメント事業が好調に推移した結果、インベストメント事業の売上高は1,629百万円となり、セグメント利益は1,084百万円となりました	1
仕入商品販売の減少と、リース業者の機材保有量の上昇による買い控えから主力製品の受注が減少し、売上高は25億４千９百万円（前期比20.0％減）と減収となった	0
ラーメン類では、「辣椒担々麺」をはじめとする「冷凍 日清具多」シリーズや「冷凍 日清中華 汁なし担々麺大盛り」等汁なし麺が売上を伸ばしました	1
しかしながら、株式市場の変動等の要因もあり投資収益率は前期と比較して下回りました	0
ビジネス・観光需要の取り込み、インバウンドの集客強化に加え、ハード・ソフトの積極的な品質改善などによりホテル全体の稼働率・単価が順調に推移し、前期を大幅に上回る収益を確保することができました	1
以上の結果、当事業年度の売上高は7,292,771千円と、前事業年度に比べ931,658千円(△11.3％)の減収となりました	0
受注高、売上高は前期に電気設備工事の大型案件があったことから前期を下回りました	0
貨物専用機においては、下期より路線ネットワークの見直しによる需給適合を図りながら、堅調な三国間輸送貨物を取り込んだ	1
また、特別損失として、訴訟損失引当金繰入額を80,000千円計上した結果、親会社株主に帰属する当期純利益は3,199千円（同96.1％減）となりました	0
一方、海外では資源国や新興国経済の成長が鈍化し、米国新政権発足による政策変更や英国のＥＵ離脱問題など保護主義的傾向の動きがみられ、世界経済の不確実性が高まるなど、景気の先行きは不透明な状況が続いております	0
住宅関連商品につきましては、ソーラーローンの取扱高が減少する中、ハウスメーカーを中心としたリフォームローンの取扱高の拡大により前年実績を上回りました	1
銀行業、リース業を除くその他の経常収益は前連結会計年度比１億95百万円減少し９億66百万円となり、セグメント利益は前連結会計年度比11百万円減少し５億13百万円となりました	0
建設工事業の売上高は、石油関連施設の受注物件の工事完工が順調に進んだことから前期を上回った	1
利益面では、売上原価率が上昇するとともに、販売費を主に販売費及び一般管理費が増加いたしましたことにより、営業利益、経常利益及び親会社株主に帰属する当期純利益は減益となりました	0
印刷業界におきましては、出版印刷市場は、電子出版関係が大幅に増加し、書籍は横ばいで推移しましたが、雑誌の大幅減少に歯止めがかからず、また商業印刷市場は、広告宣伝費はインターネット広告がけん引してプラス成長となりましたが、競争はますます激化するなど、依然として厳しい経営環境が継続しました	0
当事業部門におけるペットフード・用品関係につきましては、自社ブランド商品の開発強化とホームセンターなどへの販路拡大に努めましたが、販売チャネルの多様化による販売競争の激化などにより厳しい状況となりました	0
売上高は、既設海水淡水化プラントのリハビリ工事の売上が前期と比べて少なかったことから、26億82百万円（同57.6％減）となり、営業損益は売上が大幅に減少したことに加え、サウジアラビア向け海水淡水化プラント工事の長期中断に伴って採算性が悪化したことから受注損失引当金の追加計上を行い、５億３百万円の損失（前期は１億40百万円の利益）、受注残高は98億54百万円（前期比2.6％減）となりました	0
当連結会計年度の世界経済は、米国では新政権の経済政策による先行き不透明感がある中、堅調な個人消費に支えられ、景気は緩やかに拡大しました	1
営業損益につきましては、営業利益4億45百万円となり、前期に比べ3億15百万円、243.2%の増加となりました	1
営業利益は37.3％減の27億１千３百万円となりました	0
自動車業界は、軽自動車の販売が低迷するとともに、トラックの輸出が減少したものの、普通乗用車の国内外における販売が堅調に推移したため、国内生産台数は前期並みとなりました	0
ナフサクラッカーの稼働率は、前連結会計年度を上回りました	1
また、液体容器では不採算部門の解消を進めたことなどにより大きく減収となりました	0
このような環境の下、情報電子事業は前年比で売上微減の展開となったものの、建築資材事業で堅調な販売により増収を確保したことに加え、ライフサイエンス事業ではインドネシア子会社が加わったことで増収となり、当社グループの売上は前年同期比で増加いたしました	1
製粉、化学薬品等の用途は数量を伸ばしました	1
これらの結果、売上台数の合計は、15.9万台と前連結会計年度に比べ1.4万台（9.4％）の増加となりました	1
また、セグメント利益につきましては、４億１千５百万円（同3.2％減）となりました	0
保有契約年換算保険料は8,208億円（前年度末比5.1％増）、うち、医療保障・生前給付保障等は1,874億円（同4.3％増）となりました	1
かかる情勢の下での当社グループ（当社、連結子会社及び持分法適用会社）の経営成績は、用地代・建築コストが依然として高止まりの状況にあることから引き続きマンション建設事業を抑制したことによる売上高の減少、及び前年同期に伸長をした東北の復興需要による型枠製造に係る売上高の反動減の結果、売上高は、8,744百万円と前年同期に比べ1,489百万円（14.6％）減少、営業利益は、594百万円と前年同期に比べ463百万円（43.8％）減少し、経常利益は、574百万円と前年同期に比べて440百万円（43.4％）減少しました	0
セグメント利益は、前期比8.3％増の24億28百万円となった	1
葬儀一件単価は会葬者数減少等の影響により前連結会計年度に比べ減少しましたが、売上高は8,740百万円（前期比8.5％増加）、経費面では新規店舗出店による費用が増加したものの、営業利益は2,623百万円（前期比12.3％増加）となりました	0
エネルギーソリューション事業は、電気自動車用急速充電器の補助金事業の規模が大幅に縮小したこと等により、売上高8,093百万円（前年同期比11.8％減）、セグメント損失510百万円（前年同期はセグメント損失305百万円）となりました	0
同じく発売40周年を迎えた「日清焼そばＵ.Ｆ.Ｏ.」群も話題となって販売増加に寄与し、全体での売上も好調に推移しました	1
九州、四国にて、ハマチ、ブリ、マグロの養殖を展開する養殖事業は、販売単価の低下、販売数量の減少により売上高8,105百万円（前年同期比95.9％）、餌料価格の高騰等による生産コストの上昇などによりセグメント利益203百万円（前年同期比86.2％）となりました	0
当連結会計年度におけるわが国経済は、政府の景気対策の継続などにより緩やかな回復基調が続いているものの、個人消費や民間設備投資は力強さを欠き、また新興国経済の減速や米国新政権の政策動向などの影響により景気の先行きは依然として不透明な状況が続いています	0
また、アウトレット業態において、季節商材等滞留在庫品削減の強化施策を実施したため、値引き販売が増加し売上総利益率が低下いたしました	0
このような市場動向のもと、当連結会計年度の当社グループ業績は、高校・大学市場向けが前年同期比で増加しました	1
経常利益は、金利が低水準で推移した影響に加え、住宅ローンの融資実行増加にともなう初期費用の増加や、顧客の外貨・投資信託取引の減少もあり、50億円（同15.6％減）となりました	0
損益につきましては、営業利益は４億12百万円（前期比9.8％増）、経常利益は４億21百万円（前期比11.8％増）、親会社株主に帰属する当期純利益は２億76百万円（前期比16.7％増）となりました	1
電気・電子部品向けは、電池用途で民生用・車載用ともに販売数量が増加しましたが、為替の影響などにより、売上高は前期並みとなりました	1
日清食品チルド㈱の販売状況は、主力ブランド「行列のできる店のラーメン」を中心としたラーメン群が大きく伸長し、また、食べごたえのある太麺が特徴の「日清の太麺焼そば」、夏の定番商品である冷し中華群の好調もあり、前期比で増収となりました	1
光通信関連の光学デバイスはサーバー需要が底堅く、ハイエンド製品を中心に販売が好調でしたが、主力のLED用拡散レンズは、積極的な提案活動により顧客基盤の強化・拡大を進めたものの、主要顧客の生産調整の影響を強く受け、売上は低調に推移しました	1
この結果、当連結会計年度の売上高は 35,671百万円 (前年同期比 1.8％減)、営業利益は 1,451百万円 (前年同期比 27.1％減)、経常利益は 1,503百万円 (前年同期比 30.2％減)、親会社株主に帰属する当期純利益は 890百万円 (前年同期比 35.4％減) となりました	0
これらの環境のもと、上記の取組みにより過去最高の業績を達成することができました	1
営業利益は投資有価証券売却により法人事業税の付加価値割が２億２百万円追加で発生し、販売費及び一般管理費が増加したため、２億８千３百万円（前期比19.5％減）となりました	0
また、前連結会計年度より継続して取り組んでおります営業力の強化に加えて、コンタクトセンターの設置により、お客様からのお問い合わせに迅速に対応できる環境となったため有料老人ホームをはじめとした居住系施設の入居率も向上いたしました	1
こうした環境の中、当社グループでは、好調な市場を捉え、既存分野への深掘りによる拡販を推進するとともに、既存技術応用分野や新規市場の開拓に注力しました	1
親会社株主に帰属する当期純利益については、固定資産の譲渡に伴う特別利益を計上したことにより、71億９千１百万円（前期比 322.9％増）となりました	1
受注高は前連結会計年度を56.2％上回る306億2千6百万円、売上高は前連結会計年度を2.5％下回る182億7千1百万円、セグメント利益（経常利益）は6億7千1百万円（前連結会計年度はセグメント損失3億1千5百万円）となりました	1
利益面では、売上高の増加に伴い、営業利益は前期比５億５百万円増の45億93百万円（同12.4％増）、経常利益は前期比４億81百万円増の43億69百万円（同12.4％増）となりました	1
南米では、ブラジル経済低迷による自動車販売台数の落ち込みに加え、円高による外貨円換算額減少の影響もあり売上は減少しました	0
日本医師会・日本薬剤師会・日本大学との共同研究である「感染症流行探知サービス」におきましては、利用薬局は全国で１万件超となっております	1
当連結会計年度におけるセグメントの業績は、情報処理事業では売上高は38億62百万円（前年同期比0.7％減）、営業利益は２億42百万円（前年同期比47.9％増）、不動産事業では売上高は１億26百万円（前年同期比41.7％増）、営業利益は32百万円（前年同期比154.8％増）、レンタカー事業では売上高は１億４百万円（前年同期比790.9％増）、営業損失は61百万円（前年同期は営業損失28百万円）、人材関連事業では売上高は５億67百万円（前年同期比871.3％増）、営業損失は25百万円（前年同期は営業損失０百万円）となりました	1
また、将来の持続的な発展を見据え、自社開発の住宅建設業者向けパッケージソフトウェアの全面改良といった投資を行ったことで、募集費、教育費に加え研究開発費が増加しましたが、稼働率の向上や受注単価改善などに努めた結果、経費増加分を吸収し増益となっております	0
ゴルフパック利用が減少したものの、地元圏の集客は堅調に推移し、利用人員は58千人（前期比０千人、1.1％減）となりました	0
スニーカーなどスポーツトレンドは落ち着きが見られるものの需要は依然として高く、婦人靴市場やレザーカジュアルが相対的に苦戦するなど、厳しい経営環境が続いております	0
当連結会計年度における経営成績は、売上高３兆639億円（前期比1.2％増）、営業利益396億50百万円（前期比6.2％減）、経常利益533億60百万円（前期比3.2％減）、親会社株主に帰属する当期純利益290億11百万円（前期比5.7％減）となりました	0
その結果、売上高は132億７千２百万円（前年度比19.8％減）となりました	0
一方で、南米は経済低迷の長期化により、不振が続きました	0
一方、レアアースは、相場低迷及び取扱量の減少により低調に推移しました	0
また、葬儀業の平成28年売上高は599,610百万円と前期に比べ減少し、件数は420,585件と増加しております	0
このような経済環境のもとで当社グループは、営業活動の積極的な展開と経営効率の向上に努めた結果、中期計画初年度の売上高は299億37百万円となり、前年同期と比べ５億85百万円(△1.9％)の減収となり、中期計画と比べ20億63百万円(△6.4％)計画を下回りました	0
米麦の減少は2.8%の減少にとどめましたが、主力の合成樹脂用途が1.9%減少しました	0
熊本地震などにより上期の受注は遅れましたが、受注高は63億３千７百万円（前期比0.8％増）、完成工事高は59億９千７百万円（前期比4.4％減）となりました	0
海外では、積極的なプロモーション活動により、米国や台湾においてジェルネイル製品の認知度が高まったことから、売上は好調に推移いたしました	1
産業資材関連事業は、太陽電池用部材が海外向け・国内向けともに前年を下回った	0
また市販出版物においては、『首都圏発　日帰り大人の小さな旅』等一部のヒット商品や『まっぷるマガジンmini版』出版による効果はあったものの、前連結会計年度にあったような新規シリーズやガイドシリーズの全面改訂等もなく、書店店頭での実売状況も好転しない中、売上高は大きく減少することとなりました	0
国内人材募集領域においては、有効求人倍率が高位安定し求人広告掲載件数の増加も続く等、堅調な雇用環境が継続しております	1
しかしながら、シリコーンハイドロゲル素材の新商品投入や乱視用、遠近両用のラインアップ強化等、メーカー間の競合環境は激化しております	1
以上の結果、当期の業績は売上高1,342億４百万円（前期比5.0％増）、営業利益313億41百万円（同3.3％増）、経常利益317億26百万円（同3.4％増）、親会社株主に帰属する当期純利益242億３百万円（同4.8％増）となり、各利益とも過去最高を更新しました	1
